id_cliente,target
56590851,0
47750477,0
69111432,0
54944514,0
86631795,0
41418002,0
77223420,0
88159602,0
93851898,0
56360478,0
33254576,0
39475862,0
45709132,0
72310146,0
79716074,0
83828266,1
55690254,0
52437395,0
40836685,0
79523648,0
64128127,0
93962831,0
86505898,0
70988587,0
45719389,0
73343171,0
83800145,1
93883272,0
72596225,0
87228677,1
51659156,0
76549270,0
93889930,0
33077698,0
78259849,0
64475580,0
93903630,0
83231990,0
59404537,0
33272785,0
71539517,0
93943025,0
93816915,0
46362357,0
77155958,0
52407416,0
34911514,0
67159431,0
58826142,0
68316419,0
34048398,0
44465560,0
67780158,0
82419215,0
64152704,0
68473013,0
91167693,0
47494097,0
35055272,1
53174742,0
67455571,0
89114170,0
93917170,0
32379875,0
57578135,1
81393694,0
66554987,0
78177642,0
77755835,0
90603953,0
69414399,0
58492675,0
93909114,0
93109224,0
93852801,0
72003982,0
91426934,0
73300470,1
89967014,0
40436334,0
58894075,0
87877846,0
64148790,0
52164104,0
50081998,0
41535996,0
81211854,0
76754329,1
92679480,0
87590621,0
93822374,0
76810773,0
56818947,0
33371341,0
48734872,0
42200197,0
64216431,0
85478296,0
46720520,0
91320460,0
83770011,0
61444079,0
36803169,0
84199191,0
91820263,0
40014495,0
46978454,0
75965695,0
79489399,0
56050493,0
38212720,0
63843040,0
75613714,0
53711239,0
76431445,0
41273965,0
40273352,0
80537156,0
54472576,0
77706813,0
93846388,0
93882645,0
69148381,0
57826700,0
92138449,0
77762386,0
92915943,0
92610544,0
37057483,0
32175680,0
68305660,0
68470603,0
75047304,0
66262516,0
60345073,0
93833145,0
47395987,0
93829456,0
61995914,0
93849427,0
82357034,0
64588274,0
92216953,1
51832206,0
39744631,1
92660908,0
78062884,0
34368309,0
64492995,0
90755892,0
49766722,0
93826695,0
54642539,0
57841776,0
87040565,0
32458926,0
37081728,0
86610034,0
79523722,0
63853606,0
89968165,0
69786729,0
53517532,0
44065652,0
52758876,0
87246825,0
48073016,0
44674568,0
59184408,0
91437354,0
85060380,0
81356238,0
66025065,0
33311428,0
56239629,0
54085915,0
40427017,1
69201060,1
62544714,1
58095939,0
45566464,0
83804160,1
90387877,0
93892939,0
60133299,0
35771581,0
72795333,0
93982047,0
58782792,0
83157811,0
37661861,0
93887925,0
91161697,0
80466348,0
69985200,1
93852152,0
92803997,0
65701103,0
82784467,0
90488000,0
92581109,0
56027771,0
70693772,0
50200803,0
37505602,0
50218518,0
68448024,0
54491734,0
38970966,0
37043699,0
50794054,0
52664878,0
59190640,0
62845637,0
60320644,1
35062837,0
50734085,0
86303928,1
93860363,0
36397622,0
76395432,0
56100443,0
83445082,1
38102672,0
32703287,0
55730974,0
93901106,0
93830712,0
55682711,0
68280637,0
41846151,0
45470782,0
89360735,1
67634974,0
40163866,0
63525631,0
74271782,0
61347060,0
77190856,0
67339701,0
44918379,0
68277522,0
71247226,0
33341361,0
59047241,0
53619761,0
88165420,1
90363286,0
75492857,0
43816758,0
83630374,0
87861082,0
58350242,0
84996143,0
93994337,0
62740269,0
52798733,0
85877567,0
34721866,0
93886457,0
93864127,0
55323681,0
87903560,0
36001168,0
69645548,0
93963056,0
76942135,1
70228120,0
80418669,0
56372142,0
63773734,0
61278847,0
76640366,0
64462342,0
66573888,0
86146883,0
86238083,0
60889574,0
60028476,0
53072250,0
62964827,0
36738710,0
71710693,0
47357785,1
93943876,1
93903938,0
93901806,0
92775816,0
73356461,0
57933790,0
82484936,0
66408932,0
89350830,0
54406006,1
39759410,0
93939230,0
51692926,0
88980092,0
85147346,0
89506217,0
75044200,1
86690516,0
87887774,0
83107779,0
93840811,0
88005745,0
78618854,0
63148022,0
74592860,0
42951449,0
75241207,0
90448014,1
46630194,0
90747661,0
93938761,0
66783223,0
38387802,0
33054996,0
54569623,0
57020026,0
52760416,0
93885367,0
51387056,1
59937851,0
31291015,0
52439379,0
52803814,0
44042397,0
89346383,0
32404588,0
86057790,0
32340222,0
56122474,0
60048759,0
44016410,0
92429473,0
57483137,0
84238233,0
89542224,0
76932837,0
35223818,0
44609302,0
93814582,0
81605095,0
49429735,0
93917587,0
31482889,1
50767501,0
93881830,0
69439766,0
66420119,0
87867729,0
73222075,0
48735757,0
66400156,0
56857272,0
48771489,0
68692026,0
67058780,0
92493165,0
50865463,0
90417305,0
76445056,0
47903074,0
73749888,0
35830650,0
40999302,0
32084468,0
64596166,0
87439128,0
93942758,0
35306107,0
43464973,0
78287214,0
62222106,0
35000617,0
51835707,0
52446808,0
89041180,0
93962196,0
51222369,0
47592883,1
40438421,0
74153250,0
46620568,0
87959296,0
91830199,1
93996084,0
35820988,0
69426021,0
93823963,0
78518954,0
38211636,0
74158747,0
46609872,0
93560795,0
34404187,0
36724978,0
63689663,0
75065189,0
35658868,0
32190766,0
77792518,0
78823389,0
91970479,0
79771752,0
66869076,0
35460393,0
78529367,0
93859391,0
36774717,0
89305896,0
87852509,0
40161114,0
88142480,0
42595721,1
89427295,0
87442412,0
72054666,0
53357128,0
53061163,0
41504847,0
83873409,0
57031596,0
92333840,0
76864403,0
58682735,0
93966454,0
45110461,0
32672997,0
67944454,0
90151949,0
56596008,0
59044704,0
39049466,0
44501122,0
59077833,0
45684890,0
57835668,0
46845853,0
44407538,0
51959138,0
77968849,0
56054264,0
58031377,0
47456491,0
33978882,0
41873391,0
48754927,0
93911458,0
93836703,0
34705240,0
93838342,0
66176416,0
65665975,0
75582545,0
38354427,0
86183838,0
66028289,0
38445862,0
78003798,0
82945647,0
79657017,0
44336257,0
43866088,0
33641036,0
69724023,0
56242494,0
69699876,0
65411232,0
54234639,1
40285659,0
43615074,0
53488927,0
87522404,0
93979253,0
93891027,0
46587826,0
72956287,0
78042538,0
93861332,0
86807987,0
77826677,0
81985782,0
67924463,0
72704481,1
54327946,0
93470286,0
71476692,0
70796229,0
55132151,0
49288548,0
83910675,0
43055826,0
57557311,0
79615735,0
90847475,0
86233399,0
42035766,0
88083762,0
39007521,0
63032197,0
93183616,1
52528457,0
62300783,0
66480588,0
89966186,0
71815057,0
67145680,0
93969085,0
86011633,0
89527653,0
84935839,0
65971441,0
87464845,0
61492922,0
39152918,0
64096166,0
46608169,0
67501967,0
68898691,0
67134968,0
76023997,0
93960754,0
85259256,0
31284823,0
90843913,0
89744017,0
73924533,0
64956064,0
60856713,0
41724389,0
70667896,0
85166711,0
68149166,0
76788917,0
63875927,0
64357172,1
56658886,0
53638109,0
63242789,0
79179812,0
61444821,0
42600277,0
75268468,0
71500654,0
66913929,0
92858470,1
62535603,0
48576825,0
83275254,0
93819792,1
32477473,0
53700122,0
33666218,0
69177432,0
72955903,0
44438965,0
71199983,0
93993683,0
61286080,0
35681154,0
62826844,0
78731183,0
43360708,0
53013079,0
54611324,0
93857583,0
49460574,0
78514831,1
60518499,1
55491581,1
93862204,1
93975584,0
92585421,0
41861703,0
63435169,0
63469469,0
59072682,0
63928523,0
86749265,0
41922493,1
89461170,1
41002051,0
61238292,0
66796228,0
44230953,0
48015174,0
66661728,0
75493767,0
48396023,0
69618284,0
93881321,0
53731324,0
93886753,0
93939797,0
42095150,0
69261810,0
44941698,0
35412564,0
52622555,0
92017203,0
37714554,0
52911935,0
37058096,0
68852419,0
65152302,0
34564254,0
93829452,0
53160060,0
37951666,0
52263414,0
91940463,0
76367989,0
45569810,0
52923054,0
63896688,0
92022838,0
76764565,0
51620818,0
46311694,0
33615867,0
63340352,0
69865688,0
93900581,0
32944161,1
44770207,0
40548601,0
93984103,0
90572098,0
79705673,0
66755324,0
71750164,0
78262003,0
60491017,0
93873769,0
93861439,0
92202079,0
57274712,0
46873533,0
71186719,0
77148188,0
71543976,0
93954603,0
78357648,0
64548371,0
70308309,0
31380663,0
69899266,0
66424599,0
88601747,0
90930581,0
92083833,0
91377944,0
71770553,0
81541210,0
51928317,0
32086648,0
70653856,0
50888006,0
41958883,0
66280395,0
48398969,0
45173131,0
35638473,0
45325545,0
59910228,0
84292328,0
89253478,0
47789187,0
52731296,0
52518974,0
85426402,0
68839726,0
72834588,0
58064989,0
39685397,0
69793922,0
65468929,0
78587670,0
56961578,0
69269355,0
44970174,0
93910398,0
93052130,0
67023339,0
32820620,0
51889832,0
67563697,0
68614923,0
39106718,0
76544049,0
72154300,0
39899314,0
93976996,0
93903545,0
93883483,0
93827217,0
77585921,0
93959141,0
57563831,0
89515675,0
93903486,0
48277801,0
79580780,0
78621143,0
40921346,0
50176116,0
93966002,0
93943345,0
64243557,0
69090459,0
69390373,0
93908409,0
35304091,0
61488188,0
53385508,0
90985403,1
42291011,0
73748594,0
67762457,0
52626467,0
37843517,0
47518095,0
34905609,0
71889269,0
86409659,0
91034676,0
93983403,0
69787019,0
38461265,0
32223683,0
82401482,0
45026690,0
45661288,0
75703735,0
87313487,0
49245764,0
84027743,0
92479457,0
70722731,0
68639931,0
93939939,1
50645106,0
80310751,0
47727062,0
51565174,0
76928310,0
93881164,0
61130689,0
93959256,0
51101567,0
82730345,0
73569499,0
66806769,0
33355673,0
93876106,0
73422758,0
68769818,0
40614196,0
50510048,0
35566559,0
93404376,0
32795541,0
93998413,0
79441290,0
56321356,0
35990514,0
63186689,0
58450151,0
65058178,0
61229670,0
69180350,0
91862291,0
51731102,0
46991410,0
88697342,1
78966418,1
89002779,0
38132322,0
90868562,0
55596382,0
91769080,0
74052653,0
81812786,0
51133520,0
71941702,0
87099109,0
70200019,0
71980441,0
89583045,0
37872064,0
54296942,0
34755033,0
81139234,0
58595525,0
59298008,0
67916031,0
41522863,0
59843737,0
90873286,0
39777346,0
81544259,0
31308950,0
73682804,0
86617704,0
32344301,0
33901084,0
76903741,0
46156905,0
93980672,0
32306452,0
57729660,0
66200007,0
39040422,0
80478021,0
71380372,0
89155224,0
50044131,0
73743873,0
46436849,0
64575469,0
93869952,0
65085121,0
71100400,0
63201515,0
86325392,0
65519448,0
72872869,0
47934132,0
37476466,0
41023232,0
71304249,0
93946233,0
92483966,0
54739368,0
31936922,0
93849606,0
69026424,0
34844032,0
68649811,0
93985924,0
93852837,0
71468162,0
52349589,0
77748220,0
75366902,0
56925186,0
39183734,0
81871019,0
82741217,0
93497357,0
42090799,0
38648357,0
50120266,0
69268940,0
63300807,1
72188997,0
70924995,0
79405114,0
93887739,0
93959171,0
49299471,0
93837144,0
85156455,0
55128741,0
82848687,0
32478926,0
33703045,0
39866579,0
59476062,0
36084501,0
61300267,0
77354428,0
37556354,0
44306517,0
80041841,0
82347694,0
93824892,0
54945116,0
91874156,0
34642827,0
56644054,0
82135115,0
49852606,0
52290432,0
77117132,0
58259493,0
52817760,0
77243660,0
93827268,0
35889212,0
92128145,0
93903895,1
76661894,0
57065043,0
83897207,0
87777707,0
90893964,0
92396680,0
54145613,0
93829231,0
44343342,0
32422575,0
91855217,1
61401194,0
82470428,0
31611072,0
40674149,0
63831361,1
89421653,0
88402255,0
72278377,0
75665388,0
68842187,0
80727921,0
86854116,0
76409061,0
93828759,0
89627512,0
35868770,0
93828109,0
34001726,0
80522535,0
78051566,0
64198454,0
44372101,0
85136221,0
93994154,1
93834827,1
49080016,0
88373030,0
59467796,0
42986747,0
32958272,0
73650094,0
32684549,0
88298038,0
39320613,0
44458104,0
41737944,0
61364419,1
46207316,0
93850048,0
49639238,0
55320356,0
53298072,0
68458061,0
47602155,0
72828227,1
43437786,0
61772562,0
85488140,0
48744563,0
40530191,0
93851765,1
35738359,0
55677129,0
63488734,0
37367254,0
36948483,0
74715654,0
47483643,0
93846256,0
37356918,0
93860155,0
48444858,0
91041599,0
42033220,0
46366262,0
42367545,0
89968942,0
78154796,0
93860046,0
75107937,0
41703619,0
64380250,0
93861986,0
93843465,0
53423160,0
70694982,0
38990191,0
93856680,0
66123036,0
93866482,1
53430138,1
74012250,0
93837779,0
52884366,0
70332037,0
91575776,0
76063528,0
70093504,0
62766261,0
40111727,1
92104540,0
92979630,0
65395839,0
56898415,0
66599417,0
36501669,0
32609721,0
36111916,0
43291323,0
46294598,0
68244985,0
72966185,0
45686278,0
64180124,0
35572043,0
62953462,0
61621021,0
93979766,0
68214083,0
90072566,0
93849762,0
40241429,0
93891314,0
89705412,0
71965324,0
44663695,0
76513293,0
93899540,0
93673252,0
70908149,0
69801503,0
41895712,1
66209389,0
86276280,0
47547451,0
88432464,1
89870432,0
93812238,0
71554492,0
52157409,0
74233654,0
48951460,0
60944248,0
91206553,0
74778230,0
34972629,0
61958808,0
33077381,0
93873734,0
93988517,0
37910517,1
93830447,0
44700310,0
84258680,0
78831228,0
65989572,0
31910580,0
52500117,0
93947420,0
62479668,0
80466719,1
93873640,0
55945409,0
65957774,0
84513296,0
87886231,0
49140617,0
41915399,0
93950528,0
32476272,0
49374608,0
34067670,0
46442943,0
32953113,0
66657132,0
45016129,0
61944951,0
58242484,0
55491049,0
58159129,0
84028782,0
87046394,0
79961626,0
44145397,0
44384272,0
38290003,0
81115182,0
31982685,0
73666182,0
60355491,0
72169428,0
40149108,0
39970537,0
93800964,0
82147784,0
31470484,0
65914255,0
81186836,0
74605172,0
66294793,0
59951439,0
69024058,0
63886732,0
31865472,0
75658316,0
93834170,0
76236750,0
93923545,0
34018201,0
36298397,0
69837653,0
49095290,0
40385608,0
50811403,0
45876043,0
80545069,0
42503344,0
90621143,0
66266019,0
92337528,0
57841680,0
65120594,0
77391032,0
93292593,0
93819786,0
36751216,0
35346547,0
93883566,0
68253433,0
91295181,0
54399056,0
48289573,1
41695192,0
42153169,0
58358918,0
93895920,0
93978555,0
90687814,0
53679334,1
44183095,0
47128421,0
48813997,0
57763452,0
93970726,0
41957311,0
58407236,0
61343920,0
91872219,0
37955458,1
39349492,0
82873878,0
41886894,0
58298150,0
88241742,0
75662025,0
93936448,0
48876833,0
55505714,0
46690619,0
93897750,0
87002207,0
52317960,0
93886749,0
71575577,0
56197679,0
79630608,0
89425068,0
47011006,0
52864103,1
58532176,0
93933518,0
42949655,0
88183367,0
72020827,0
89669942,0
55258630,0
93909379,0
42911451,0
80071751,0
93842713,0
63787714,0
63712660,0
31249777,0
39017729,0
56581246,0
37027709,0
62994515,1
89441502,0
46292201,0
33562209,0
86354254,0
93958373,0
43379147,1
44204227,0
64284353,0
39388345,0
78584786,0
71779023,0
45139206,0
93902723,0
60279162,0
93898935,0
39333163,0
74485377,0
54346298,0
93819796,0
93997393,0
87362017,0
86877847,0
39679591,0
63621628,0
49021766,0
61954444,0
71988097,0
77394809,0
39697325,0
89180459,0
76328992,0
57169517,0
32820098,0
93906472,0
36568130,0
71795617,0
93887271,0
38774547,0
93994787,0
77028083,0
53294654,0
87301177,1
91012004,1
53591441,0
64867004,0
87740493,0
87705916,0
92273483,0
47110122,0
82065984,0
57890445,0
77069470,0
74263095,0
89045924,0
50084748,0
33349615,0
91584653,0
72248018,0
33350285,0
93899093,1
63852278,0
93901381,0
40208231,0
93897028,0
88711524,0
92152181,0
93902290,0
80273880,0
38819728,0
76338814,0
93991314,0
84750700,0
35104810,0
93858725,0
56586019,0
76840204,0
32164711,0
66299971,0
64778645,0
49548319,0
90353644,0
44471401,0
45455489,0
48955800,0
60680281,0
82595097,0
93920934,1
42433308,0
41880509,0
63987471,1
66516052,0
84233367,0
63648167,0
93979506,0
47072061,0
31613191,0
45306158,0
81563555,0
67012164,0
36706277,0
93960017,0
58516442,0
46109116,0
52103445,0
73877997,0
87052922,0
74829571,0
89461101,0
36477763,0
73489489,0
75985909,0
90648168,0
67291561,0
34581709,0
93868309,1
93962028,0
69614164,0
53443315,0
93946665,0
93827746,0
46144709,0
93855882,0
68254481,0
83377601,1
92188229,0
36380554,0
93388010,0
42092856,0
75289077,0
93823559,0
93846800,0
58845014,0
93831596,1
59727394,0
34665815,0
77751175,0
36251676,0
34865766,1
39505118,0
45526122,0
39288849,1
60407904,0
46984589,0
49124155,0
43542838,0
51910697,0
51607046,0
68029473,0
54460373,0
85838454,0
45545174,0
59917208,1
46390264,0
36173618,0
45347652,0
35533384,0
35860286,0
93853516,0
47413669,0
42595626,0
38146880,0
32167719,0
76733580,0
51920793,0
34660985,0
86244211,0
93820996,0
79771529,1
42083946,0
82177256,0
69305299,0
77860063,1
83162511,1
84498724,0
63417816,0
90192493,0
53635865,0
38846160,0
67743700,0
75565355,0
88467708,0
72160726,0
60047748,0
93852246,0
69492283,0
40117190,0
77174427,0
69951705,0
42325040,0
55022205,0
93991590,0
57905976,0
51955770,0
70553975,0
47690682,0
34286109,0
85167000,0
66799223,1
77533629,0
54571256,0
48631637,0
76001405,1
63642645,0
40630251,0
46512125,0
53748861,0
44567639,0
53497884,0
93908952,0
46343637,0
76227595,0
47467171,0
50879594,0
93835715,0
38665288,0
40707287,0
33181006,0
86365550,0
91767564,0
61088498,0
67825337,0
63289179,0
53011963,0
60465657,1
69401238,0
67381464,0
32203691,0
47163203,0
54491580,0
55303221,0
50812064,0
88068244,0
81395262,0
58408007,0
72125577,1
93941089,0
57711537,0
75080503,0
52445727,0
53206903,0
36771964,0
65405472,0
93875895,0
50386673,0
80377898,0
66566371,0
69121937,0
69795211,1
68425406,0
87003701,0
51979140,0
58065910,0
93892595,0
60706720,0
93845844,0
93874219,0
55580322,0
93902740,0
82003339,0
63513283,0
70895995,0
87241529,0
64704239,0
69189352,0
66285013,0
86046891,0
87506398,0
90750451,0
50941167,0
71818007,0
78536558,0
33875394,0
47220323,0
68568662,0
40167266,0
93972730,0
93824368,0
56573230,0
35192512,0
76094026,0
66236261,0
36578055,0
62310906,0
39621920,0
54547400,0
72815180,0
63198736,0
73313988,0
59029671,0
61109433,0
81501433,0
51685056,0
73928659,0
55530691,0
63795032,0
93905916,0
62930249,0
80558981,1
61962943,0
68342919,0
90829172,0
65470618,0
56344960,0
93821400,0
48213838,0
72509562,0
88521183,0
51348976,0
86711163,0
89019337,0
74354799,0
49181085,0
53578481,0
55056803,0
53233217,0
77246474,0
89605619,0
79358545,0
64646091,0
64923545,0
47714965,0
56044004,0
37401612,0
79212219,0
56565523,0
68930210,0
53004007,0
38757780,0
93821802,0
44739309,0
63735904,1
44814452,0
72200550,0
85739001,0
33796118,0
93973924,1
68694099,0
90025016,0
91393717,0
75598148,0
58739162,0
93870890,0
93837285,0
49048874,0
77550528,0
39100838,0
42051108,0
63542820,0
72747115,0
74458552,1
36836062,0
83634466,0
93826722,1
35358391,0
65670435,0
73874485,0
76788641,0
67083123,0
34667470,0
69998870,0
89684548,0
92692816,0
92904164,0
54407241,0
38200094,0
34203624,1
49369206,0
93938276,0
90729972,0
90929008,0
91719604,0
53004065,0
62684884,0
40921651,0
52314320,0
53012876,0
43861067,0
56567925,0
85287554,0
48734583,0
45925255,0
58504493,0
80671850,0
44411832,0
38669681,0
56089403,0
37491249,0
54993038,0
60454166,1
93821608,0
93903934,0
57901996,0
35352038,0
64137218,0
87829429,1
51505068,0
68189146,0
53520912,0
93955075,0
35781910,0
93871712,0
93793418,0
46668892,0
54377259,0
77711817,0
86023494,0
39886437,0
93817643,0
44269296,0
71925348,0
72752251,0
54991749,0
68281029,0
69160769,0
40268359,0
45221127,0
80016166,0
41285121,0
73463444,0
93835080,0
58990808,1
69177947,0
67590721,0
91506064,0
73162054,0
34938348,0
71115899,0
73536834,1
48926619,0
90061170,1
93952515,0
43696276,0
76330742,1
70410580,0
78014054,0
93380858,0
62579599,0
34510127,0
31964354,0
67155104,0
63230437,0
57829344,0
60302866,0
57926166,0
48783013,0
48226927,0
58356300,0
47537006,0
49469602,0
53666968,0
73387477,0
57078497,0
45418853,0
93900029,0
75764241,0
70841746,0
77496128,0
45366981,0
60722713,0
89815691,0
93968778,0
84937380,0
40535597,0
43205220,0
93829200,0
93993836,0
31771187,0
58847269,0
38854121,0
41578969,0
40153331,0
93825664,0
56056776,0
88778404,0
51493482,0
59168037,0
64514703,0
87885983,0
31384202,0
91758167,0
80592857,0
61673564,0
93900121,0
43662949,0
48364806,0
43255405,0
38217286,0
31976788,0
54660525,0
63893959,0
67427444,0
40155927,0
86344018,0
64212644,0
93977162,0
38912114,0
61794811,0
93845878,0
52285256,0
49639566,0
93964427,0
53705393,0
71666127,0
40836712,0
78253807,0
90185739,0
74401434,0
61661087,0
33551631,0
76942778,0
63407314,0
59358379,0
54562801,0
60370689,0
32057564,0
57318670,0
38589857,1
58479228,0
39046291,0
77033183,0
35115982,0
84421921,0
55208689,0
32453738,0
41077502,0
85686831,0
37380797,0
45508035,0
33508258,0
54165682,0
38037967,0
93904811,0
55867801,0
57197710,0
92263766,0
41680200,0
44946720,0
93986327,0
66629798,0
44203904,0
78490293,0
37361717,0
93838469,0
92424343,0
93945766,0
46797246,0
40627148,0
65222978,0
77614092,0
91731184,0
53445139,0
60248821,0
75318977,0
89363966,0
70617614,0
86830133,0
41783562,0
78548635,0
56051683,0
66117399,0
41484001,0
41828156,0
87951988,0
35124454,0
93923796,1
93997783,0
63932077,0
83597706,1
61792365,0
31509418,0
77342677,0
71504121,0
43296850,0
38571498,0
63256279,0
42096594,0
39316508,0
38801761,0
36515334,0
52229533,0
52580574,0
93889508,0
89038120,0
72133539,0
90092184,0
78023891,0
74070046,0
69954934,0
68429953,0
63092713,0
87437445,0
93876806,0
73799069,0
33111466,0
79841940,0
56263568,0
76045599,0
73158414,0
47967921,0
91067385,0
92249321,0
61823004,0
31662411,0
92028437,0
75320968,0
83044914,0
93977234,0
75315450,0
60750793,0
80087389,1
38193769,0
71201855,0
64809575,0
56485677,0
56136904,0
58041603,0
70986223,0
48851203,0
59563313,1
59752340,0
89222148,0
88744242,0
92069488,0
93847111,0
60919635,0
93676166,0
93849284,1
86011070,0
63673620,0
65831470,0
61522992,0
68729853,0
81836373,0
84604794,0
78565371,0
89319475,0
66090974,0
89684422,0
57617483,0
93884944,0
61266922,0
61748351,0
87609885,0
71152004,0
91508026,0
34385339,0
85582326,0
66448045,0
51060717,0
50389538,0
46481968,0
44973664,0
60128868,0
64032318,0
60604204,0
82758342,0
93905904,0
78620498,0
93951041,0
70940811,0
69783048,0
53928717,0
69327423,0
67575938,0
63585115,0
38213951,0
37431856,0
91066553,0
66998188,0
42657918,1
93861333,0
39571826,0
70779388,0
93939858,0
76641067,0
49086318,0
93833630,0
31568918,0
78175887,0
64896436,0
92951750,0
78220031,0
56542620,0
54863651,0
42260970,0
39370577,0
43727358,0
32503875,1
42778620,0
37160457,0
93904891,0
51891172,0
80247073,0
77533056,0
64046043,0
80691417,0
59735697,0
48024145,0
81177314,0
93857661,0
49612520,0
67797015,0
62353775,0
56012319,0
71208718,0
59983817,0
47649851,0
61557654,0
38663363,0
57105243,0
70745749,0
93813683,0
85246170,0
63033019,0
54784826,0
79898538,0
64167694,1
32095553,0
38680333,0
88683104,0
50093788,0
93943096,0
41511136,0
32210848,0
53666555,0
61299585,0
70571491,0
86182259,0
32577728,0
72675431,0
79795308,0
91684823,0
90569288,0
85643500,0
84109202,1
89962814,0
93991857,0
39726836,0
85833851,0
62745831,0
76233870,0
87053870,0
73587415,1
64135900,0
40492654,0
87496505,0
84416124,0
93987477,1
80756432,0
40846289,0
31851277,0
89438416,0
34053265,0
33472108,0
34314007,0
39917375,0
71587426,0
34367861,0
75469977,0
93951631,0
71115246,0
45528628,0
83324493,0
73020960,0
59706397,0
64629369,0
88374653,0
48196841,0
55191485,1
59962724,0
33699751,1
49048953,0
64352251,0
49045232,0
90707838,0
66222297,0
89997576,0
36359666,0
51766538,0
49242493,0
54924021,0
89984072,0
47842897,0
66511687,0
32027979,1
92223680,0
85361647,0
59639153,0
74465746,0
68688675,0
93898291,0
73856668,0
31830587,0
65524957,0
93163589,0
59428428,0
93867462,0
55503514,0
68435376,0
46998154,0
73021311,0
46121241,0
50231794,0
45538965,0
36818079,0
87118526,0
45118386,0
50877142,0
69170159,0
64315204,0
54892104,0
93969138,0
41314500,0
62915286,0
93989562,0
86381994,0
71720449,0
79316477,0
46265790,0
93834941,0
84100680,0
48487493,0
92792782,0
40986522,0
88548930,0
71937969,0
49443237,0
91277124,0
39354218,0
89947036,0
68322711,0
69480245,0
93832121,1
92896380,0
32410726,0
39740740,0
45314834,1
49734484,0
78671083,0
93989158,0
93879182,0
93972381,0
86459451,0
49736276,0
42151564,0
72349970,0
93825656,0
67355421,0
73269137,0
79365568,0
93838628,0
76388091,0
82403168,0
72579728,0
93896692,0
93845009,0
57541838,0
66014861,0
87855519,0
93849028,0
60934695,0
53771053,0
61156312,1
40527634,0
93825255,0
38378777,0
85206083,0
36905352,0
59502263,0
37740776,0
43699389,0
93879554,0
93972170,0
40451493,0
51950613,0
48532163,0
45326924,0
93985219,0
51615707,0
60427339,0
51208924,0
53080350,0
86718826,0
65080628,0
67034387,0
56859785,0
53657097,0
67219507,0
67807283,0
55067515,0
34297873,0
47725572,0
93893167,0
93681061,0
76550835,0
93967186,0
63429833,0
67776338,0
84941962,1
91363807,0
89470509,0
47489953,0
85131868,0
36140189,1
91272929,0
53499682,0
44983743,0
54428618,0
92052217,0
63743685,0
48950336,0
93949104,0
39382109,0
60211049,0
39621143,0
50331221,0
79783359,0
78234865,0
93902229,0
69961302,0
66614124,0
63901485,0
79392267,0
57113221,1
63610574,0
93864376,0
91669949,0
77387223,0
69276413,0
93602052,0
58182720,0
92935560,0
48566133,0
43942599,0
71609358,0
63895138,0
71493437,0
93835170,0
84349217,0
66614420,0
38371649,0
93961080,0
62394366,0
93838429,0
84921822,0
55088727,1
32654628,1
65660531,0
88744110,0
65028743,1
93953253,1
83799589,0
77061871,0
54160270,1
76480374,0
66742203,0
83248634,0
93190990,0
92332917,0
52289629,0
40148684,0
71084643,0
63172069,0
91290062,1
61068355,0
33046794,0
93904279,0
43197667,0
72776261,0
93978661,0
58773990,0
61661475,0
44765874,0
39569424,0
49457024,0
56962376,0
40168329,0
82121442,1
32705030,0
93836914,0
33245823,0
53841046,0
57075705,0
39530479,0
87188932,0
42628831,0
60144804,0
64365360,0
93893363,0
35850864,0
81158915,1
43372115,0
63352964,0
49994671,0
87502734,0
62519257,0
69821597,0
56197651,0
59773409,0
93814396,0
78871596,0
58954667,0
76907722,0
79633514,0
85127918,0
35217729,0
41512651,0
69470560,0
54673353,0
42790500,0
49699780,0
93876020,0
69157273,0
63533307,0
71673588,0
93817149,0
69783025,0
34040770,0
54360529,0
48509672,0
91512564,0
70533262,0
92330917,0
63786911,0
79864866,0
93002175,0
65907410,0
74695537,0
71932799,0
45771750,0
50930159,0
93973735,0
55424422,0
93859006,0
74954633,0
74323631,0
32125052,0
91131362,0
42947115,0
93856701,0
47568724,0
42179315,0
43430858,0
93960496,0
67353503,0
59223466,0
54424428,0
37600984,0
40781424,0
49695584,0
47470186,0
57884824,0
64424849,0
73318094,0
68673415,0
69498878,1
47130849,0
48195228,0
40185105,0
63266975,0
85067873,1
70353177,0
58953300,0
91959453,0
52508823,0
44478679,0
46841544,0
33443627,0
32859030,0
56024973,0
63898732,0
54252572,0
73373758,0
49219882,0
34303273,0
35057110,0
46047659,0
40163647,0
75757451,0
55023788,0
57649474,0
55616949,0
60632084,0
74579550,0
93861258,0
65081872,0
66401772,0
76540903,0
72943338,0
84365609,0
58602627,0
43449613,0
37761731,0
71400906,0
67337631,0
62592080,0
68110822,0
57376711,1
65808292,0
77561617,0
70469541,0
87803910,0
93861905,0
93828022,0
70770791,0
55496982,0
76976774,0
53644416,0
31915626,0
67451476,0
85486139,1
82143166,0
93928025,1
40825157,0
62283734,0
60080492,0
80993595,0
41835863,0
59067443,0
36687370,0
93888856,0
36315359,0
44884601,0
93976914,0
93346615,0
43391079,0
62133525,1
82952100,0
49527218,0
32444715,0
48922682,0
42809972,0
81735694,0
37339682,0
54569522,0
56822538,0
43149786,0
58409685,0
67726171,0
70542173,0
93836179,0
58487202,0
56022845,0
69620819,0
65169408,0
88119647,0
93882772,0
93817014,1
71810540,0
69285234,0
